id,league_id,season_id,venue_id,venue_city,venue_capacity,venue_surface_isgrass,temp,cloudcover,humidity,pressure,visibility,winddir,windspeed,night_game,travel_km,home_not_home,travel_outside_state,attendance_ratio,home_win
4772348,384,8557,443,Verona,42160,1,7.0,50,93,1016,6,231,2.08,1,264,0,0,0.3220825426944971,1
4194176,564,8442,293,Leganés,11454,1,10.3,37,55,1034,10,50,7.92,0,505,0,0,0.8845818054828007,0
4772347,384,8557,7316,Ferrara,17900,1,11.1,50,83,1020,10,274,1.08,0,208,0,0,0.731731843575419,0
4772345,384,8557,7339,Crotone,16108,1,11.9,48,81,1033,10,29,4.97,0,691,0,0,0.5579215296746958,0
4772344,384,8557,339714,Napoli,54726,1,15.9,0,51,1014,10,178,2.53,0,470,1,0,0.680243394364653,0
4772343,384,8557,142,Torino,27994,1,10.4,0,67,1013,15,272,0.83,0,726,0,0,0.5807315853397157,0
4772351,384,8557,86,Genova,36599,1,14.9,0,69,1014,10,191,0.31,0,381,0,0,0.5162982595152873,1
1726389,301,6405,184,Villeneuve d'Ascq,50186,1,10.9,96,86,1032,26,231,6.69,0,405,0,0,0.5472043996333639,0
4772346,384,8557,7223,Firenze,47300,1,14.6,0,64,1017,10,309,0.89,0,186,0,0,0.4819450317124735,1
2020362,82,8026,1947,Leverkusen,30210,1,11.0,50,71,1013,10,260,5.11,0,145,0,0,0.8431314134392586,0
4194175,564,8442,140808,Madrid,67829,1,13.2,57,50,1032,26,50,4.19,0,1745,0,0,0.8162143036164472,0
1726386,301,6405,2081,Bordeaux,42115,1,8.2,0,83,1040,10,95,2.11,0,444,0,0,0.6959515612014722,0
2020363,82,8026,1531,Hannover,49000,1,9.5,89,70,1015,10,234,2.58,1,73,0,0,0.7,1
4772349,384,8557,1721,Milano,80018,1,6.0,44,97,1034,0,216,1.58,1,476,0,0,0.6351320952785623,0
4194172,564,8442,177,Sevilla,45500,1,13.9,0,52,1022,10,129,3.58,1,381,0,0,0.7474945054945055,0
4194174,564,8442,9236,Barcelona,98787,1,12.2,0,74,1012,10,246,0.0,1,429,0,0,0.6313482543249618,0
4772350,384,8557,7189,Roma,72698,1,7.4,0,95,1019,10,30,1.25,1,396,0,0,0.4053481526314341,1
1726390,301,6405,329348,Marseille,67000,1,8.1,8,70,1035,20,337,1.58,1,171,0,1,0.7653582089552239,0
4194170,564,8442,9239,Vigo,31800,1,13.2,0,67,1031,11,337,0.06,1,588,0,0,0.4612264150943396,0
1711044,8,6397,214,London,66000,1,8.0,100,81,1017,7,220,4.11,1,16,0,0,0.8622878787878788,0
1711043,8,6397,208,Swansea,20827,1,9.0,100,100,1021,5,233,9.25,1,265,0,1,0.9996158832285016,0
1711042,8,6397,340,Huddersfield,24500,1,3.6,19,86,1013,14,194,4.25,1,83,0,0,0.984530612244898,1
1711046,8,6397,12,Liverpool,40569,1,4.0,29,80,1014,10,237,5.19,1,153,0,0,0.9462890384283568,0
1711045,8,6397,321614,London,41798,1,4.2,0,71,1017,10,240,5.5,1,142,0,0,0.9920091870424422,1
1711048,8,6397,167,Southampton,32505,1,2.0,24,80,1020,10,240,3.67,1,92,0,0,0.9239809260113828,0
1711047,8,6397,449,Newcastle upon Tyne,52338,1,3.0,27,80,1018,10,270,6.69,1,138,0,0,0.958653368489434,0
1711050,8,6397,207,Stoke,30089,1,1.9,63,87,997,21,245,5.64,1,192,0,0,0.9125594070922928,0
1711051,8,6397,1315,London,90000,1,3.3,0,76,1001,21,242,4.33,1,252,1,0,0.9108666666666668,0
1711049,8,6397,151,Manchester,55097,1,2.7,55,85,996,21,243,5.64,1,110,0,0,0.9663139553877708,0
2020365,82,8026,1946,Cologne,50000,1,3.0,55,97,1015,10,280,3.97,1,74,0,0,1.0,1
1726398,301,6405,329348,Marseille,67000,1,6.9,29,51,1021,10,333,10.69,1,652,0,0,0.7242537313432836,0
4194185,564,8442,133,San Sebastián,32076,1,4.7,43,88,1018,11,133,2.06,1,521,0,0,0.4871555056740242,0
4194184,564,8442,9242,Eibar,7083,1,6.6,97,85,1015,12,225,4.28,0,709,0,0,0.7498235211068757,0
1711055,8,6397,200,Burnley,21401,1,1.0,88,96,1008,5,175,0.36,0,34,0,0,1.0,0
2020372,82,8026,262,Mainz,34000,1,5.0,89,65,1013,10,210,2.61,0,316,0,0,1.0,1
2020369,82,8026,2138,Gelsenkirchen,62271,1,3.7,88,85,1017,10,248,3.14,0,207,0,0,1.0,1
2020366,82,8026,1944,Berlin,74649,1,1.0,89,86,1017,10,301,3.14,0,476,0,0,0.4366836796206245,0
2020373,82,8026,80,Wolfsburg,30000,1,1.0,97,85,1019,5,295,3.25,0,420,0,0,0.8126,0
2020367,82,8026,2063,Freiburg im Breisgau,74649,1,1.0,89,86,1019,10,301,3.14,0,461,1,0,0.3215046417232649,0
1711057,8,6397,117,Leicester,32312,1,2.8,88,94,1006,17,47,1.39,0,220,0,1,0.9649356276306016,0
1711061,8,6397,119,West Bromwich,26445,1,3.5,81,95,1006,10,16,1.44,0,183,0,0,0.9798071469086784,1
1711054,8,6397,480,Falmer,30750,1,3.8,39,93,1005,9,69,2.31,0,75,0,0,0.9947642276422765,0
1711059,8,6397,206,Manchester,75635,1,3.4,93,97,1006,6,5,2.36,0,41,0,0,0.9881932967541482,0
1711052,8,6397,146,Bournemouth,11700,1,6.1,60,92,1004,20,8,3.64,0,252,0,0,0.9071794871794872,0
4194183,564,8442,68,Sevilla,60721,1,14.0,0,41,1020,20,180,1.64,0,587,0,0,0.8251181634031061,0
1726397,301,6405,184,Villeneuve d'Ascq,50186,1,4.9,90,77,1005,15,155,1.44,1,209,0,0,0.9780018331805684,1
4772361,384,8557,86,Genova,36599,1,9.2,27,57,1021,10,151,2.64,1,124,0,0,0.5200961774911883,0
1711053,8,6397,204,London,60272,1,3.5,92,94,1015,9,35,1.22,1,286,0,0,0.9839726572869656,0
2020368,82,8026,180,Mönchengladbach,54057,1,3.8,88,86,1022,10,245,2.39,1,417,0,0,0.906783580294874,1
4194178,564,8442,1747,Vitoria-Gasteiz,19840,1,4.6,88,89,1021,9,250,2.22,1,502,0,0,0.9796875,0
1726403,301,6405,182,Strasbourg,29200,1,2.6,89,78,1008,18,135,1.0,1,754,0,0,0.8445890410958904,1
1726395,301,6405,294548,Amiens,12097,1,3.1,80,94,1006,11,300,1.36,1,518,0,0,0.7650657187732496,1
1726401,301,6405,51,Nice,36178,1,9.2,48,69,1005,31,87,6.5,1,464,0,0,0.4762839294598927,1
1726400,301,6405,126,Montpellier,22000,1,5.6,8,53,1009,52,296,3.47,1,547,0,0,0.4340454545454545,0
4194186,564,8442,2015,Valencia,26354,1,12.2,0,41,1021,10,247,5.64,1,303,0,0,0.8932989299537072,0
4772353,384,8557,1721,Milano,80018,1,3.9,2,80,1021,10,120,2.11,1,530,0,0,0.5849558849258917,0
4194181,564,8442,9351,Getafe,17393,1,2.8,84,88,1010,10,355,5.53,0,4,0,0,0.6152475133674467,0
4772358,384,8557,443,Verona,42160,1,8.0,0,53,1022,10,191,1.86,0,407,0,0,0.3220825426944971,1
4772360,384,8557,160319,Cagliari,16233,1,11.6,55,79,1025,10,155,0.33,0,615,0,0,0.9847840818086614,0
4772359,384,8557,118500,Torino,41507,1,6.3,54,55,1023,10,34,1.17,0,242,0,0,0.973329799792806,0
4772354,384,8557,5515,Bologna,36532,1,8.0,19,64,1015,10,111,2.17,0,79,0,0,0.5283313259608015,1
4772352,384,8557,193,Bergamo,26393,1,8.0,27,53,1014,10,190,2.58,0,105,0,0,0.6589626037206835,0
1726402,301,6405,135,Rennes,29778,1,5.1,99,60,1020,15,48,8.22,0,119,0,0,0.96396668681577,1
4772356,384,8557,7224,Udine,25000,1,3.3,53,53,1016,32,359,2.36,0,324,0,0,0.96,0
1711056,8,6397,201,London,25073,1,4.6,38,69,1026,42,31,5.14,0,411,0,0,1.0,0
2020370,82,8026,2165,Augsburg,30660,1,2.2,48,66,1017,10,229,1.22,0,254,0,0,0.8867579908675799,0
4194179,564,8442,89,Cornella de Llobregat,40500,1,9.0,96,83,1011,7,81,9.72,0,5,0,0,0.5749876543209876,0
1726396,301,6405,633,Caen,21215,1,4.7,88,62,1023,32,50,5.69,0,230,0,0,0.7598868724958756,0
1711058,8,6397,230,Liverpool,54074,1,4.0,30,80,1007,10,22,3.61,1,304,0,0,0.9840773754484596,0
2020371,82,8026,1610,Hamburg,57000,1,1.0,94,93,1020,10,31,5.72,1,137,0,0,0.8072982456140351,0
4194182,564,8442,9345,Girona,14286,1,7.1,100,82,1025,5,26,3.39,1,495,0,0,0.6721265574688506,0
4194180,564,8442,140808,Madrid,67829,1,1.9,88,97,1021,9,2,5.33,1,297,0,0,0.7311916731781392,0
4772357,384,8557,106,Benevento,12847,1,4.8,27,82,1015,10,360,1.25,1,59,0,0,1.0,1
1726399,301,6405,4451,Monaco,18523,1,2.1,88,86,1016,19,66,2.03,1,297,0,1,0.5561194191005776,0
4772355,384,8557,7189,Roma,72698,1,9.5,15,67,1016,10,102,2.69,1,396,0,0,0.275110732069658,1
4194187,564,8442,1716,Las Palmas de Gran Canaria,31250,1,15.6,50,63,1021,13,335,6.69,1,1407,0,0,0.557568,0
1711060,8,6397,19,Watford,22200,1,1.7,59,79,1023,17,38,2.5,1,24,0,0,0.907972972972973,0
2020376,82,8026,2171,Leipzig,42558,1,-1.0,100,86,1027,6,90,1.5,1,352,0,0,0.805629963814089,0
4772368,384,8557,7223,Firenze,47300,1,5.3,0,79,1024,10,57,0.86,1,325,0,0,0.6884355179704017,1
1726412,301,6405,6164,Saint-etienne,42000,1,0.2,100,98,1020,2,360,0.28,1,256,0,0,0.7181428571428572,0
4194194,564,8442,9162,Bilbao,53289,1,7.6,51,71,1025,10,296,1.78,1,2021,0,0,0.6320066054908142,0
4194189,564,8442,2028,Villarreal,23500,1,11.7,0,29,1018,20,9,3.64,0,387,0,0,0.6376170212765957,1
1711070,8,6397,1315,London,90000,1,6.0,97,94,1015,7,200,6.67,0,12,1,0,0.9246888888888888,0
4772370,384,8557,7316,Ferrara,17900,1,9.0,48,71,1012,6,310,2.08,0,208,0,0,0.7318435754189944,1
2020377,82,8026,1618,Sinsheim,30164,1,3.2,90,69,1015,10,236,2.81,0,97,0,0,0.7991314149317067,0
2020381,82,8026,1531,Hannover,49000,1,1.2,88,77,1038,4,191,0.61,0,239,0,0,0.7714285714285715,0
2020380,82,8026,1947,Leverkusen,30210,1,4.0,89,86,1021,10,240,3.61,0,461,0,0,0.8474346242965906,1
2020375,82,8026,2166,Dortmund,81365,1,3.2,99,85,1016,9,232,3.28,0,286,0,0,0.9999385485159468,0
2020379,82,8026,2169,Frankfurt am Main,51500,1,3.0,88,74,1024,10,190,4.11,0,158,0,0,0.9262135922330096,0
1711063,8,6397,12,Liverpool,40569,1,8.5,79,93,1000,21,262,4.5,0,300,0,0,0.9647514111760211,0
1711068,8,6397,207,Stoke,30089,1,7.7,88,95,1001,18,218,5.25,0,277,0,0,0.9929210010302768,0
1711069,8,6397,208,Swansea,20827,1,7.9,16,99,1005,3,250,9.03,0,265,0,1,0.9687424977193066,0
1711071,8,6397,214,London,66000,1,7.0,20,94,1007,4,204,7.19,0,29,0,0,0.851469696969697,0
4194196,564,8442,9233,Málaga,28963,1,16.7,27,35,1019,19,324,8.06,0,412,0,0,0.87981217415323,1
1726414,301,6405,339996,Toulouse,33150,1,6.1,9,53,1022,31,293,5.06,0,586,0,0,0.9625641025641024,1
4772362,384,8557,7339,Crotone,16108,1,6.9,96,92,998,7,349,10.61,1,957,0,0,0.1862428606903402,0
4194188,564,8442,293,Leganés,11454,1,7.8,25,44,1020,10,334,2.56,1,333,0,0,0.8143006809848088,1
2020374,82,8026,53,Munich,75000,1,0.8,100,75,1023,9,230,1.28,1,494,0,0,1.0,0
1711065,8,6397,151,Manchester,55097,1,8.4,50,97,1014,10,3,1.72,1,119,0,0,0.9876399803982068,0
1726408,301,6405,1715,Guingamp,18378,1,9.8,85,94,1010,17,222,6.53,1,214,0,0,0.7611274349766025,0
1726407,301,6405,4478,Dijon,16098,1,2.0,99,80,1020,17,180,1.5,1,435,0,0,0.7392843831531868,0
1726406,301,6405,2081,Bordeaux,42115,1,6.9,95,76,1021,24,208,3.64,1,595,0,0,0.472254541137362,0
1726405,301,6405,251,Angers,17835,1,5.9,14,90,1016,18,197,5.11,1,745,0,1,0.7153910849453322,1
1726410,301,6405,2042,Longeville-lès-Metz,26661,1,-0.2,12,92,1018,11,209,4.83,1,636,0,0,0.4614980683395221,1
4772369,384,8557,339714,Napoli,54726,1,6.2,0,60,1024,10,358,1.06,1,192,1,0,0.6395497569710924,0
4194192,564,8442,2020,Madrid,81044,1,6.5,25,54,1021,10,138,1.28,1,347,0,0,0.7873624204136025,0
4194195,564,8442,177,Sevilla,45500,1,12.2,0,53,1026,10,258,0.47,0,909,0,0,0.7281098901098901,0
4772365,384,8557,1613,Reggio nell'Emilia,21584,1,7.8,25,67,1021,10,300,1.31,0,622,0,0,0.2779836916234247,0
1711064,8,6397,340,Huddersfield,24500,1,1.2,17,87,1000,14,289,11.53,0,325,0,0,0.9723673469387756,0
4772366,384,8557,443,Verona,42160,1,7.9,48,52,1010,10,214,1.0,0,195,0,0,0.2371916508538899,1
4772367,384,8557,86,Genova,36599,1,11.7,50,66,1021,10,143,2.42,0,195,0,0,0.4545206153173584,0
1726413,301,6405,182,Strasbourg,29200,1,5.1,99,83,1007,25,213,4.69,0,272,0,0,0.7851369863013699,0
4772364,384,8557,1721,Milano,80018,1,7.7,45,65,1010,9,82,2.06,0,204,0,0,0.58630558124422,0
4772371,384,8557,142,Torino,27994,1,5.8,45,72,1023,12,52,1.25,0,448,0,0,0.642994927484461,0
1711066,8,6397,449,Newcastle upon Tyne,52338,1,2.9,28,75,998,18,278,8.58,0,174,0,0,0.9994459092819749,0
2020382,82,8026,1945,Stuttgart,60449,1,4.0,89,86,1027,10,240,5.11,0,335,0,0,0.8816688448113286,0
4194197,564,8442,9236,Barcelona,98787,1,13.4,63,71,1014,22,139,3.61,0,506,0,0,0.7679249293935437,0
1726411,301,6405,6162,Nantes,37473,1,6.9,97,80,1014,31,290,3.44,0,507,0,0,0.6045686227417074,0
1711067,8,6397,167,Southampton,32505,1,3.1,25,25,1011,10,275,1.94,1,301,0,0,0.9818489463159514,1
2020378,82,8026,2172,Bremen,42100,1,4.0,50,70,1029,10,240,6.64,1,150,0,0,0.904085510688836,0
4194193,564,8442,9239,Vigo,31800,1,11.6,88,78,1024,9,317,0.08,1,904,0,0,0.4921069182389937,0
4772363,384,8557,7189,Roma,72698,1,5.4,0,61,1016,10,39,1.83,1,214,0,0,0.4395719277008996,0
4194191,564,8442,9240,Valencia,54000,1,15.4,20,54,1021,10,229,2.81,1,2,0,0,0.7073888888888888,0
1726409,301,6405,6161,Décines-Charpieu,59186,1,4.7,97,76,1014,35,288,1.58,1,572,0,0,0.6621329368431724,1
1711062,8,6397,321614,London,41798,1,3.4,0,77,1012,27,200,4.08,1,167,0,0,0.9826068232929804,0
4194190,564,8442,309970,La Coruña,34600,1,5.2,0,79,1023,19,196,2.5,1,683,1,0,0.5921965317919076,1
2020384,82,8026,1944,Berlin,74649,1,0.0,0,86,1017,10,249,3.64,1,447,0,0,0.4140443944326112,1
1726420,301,6405,4451,Monaco,18523,1,5.1,100,83,1020,10,175,0.03,1,440,0,1,0.4950601954327053,0
4194199,564,8442,9345,Girona,14286,1,11.0,0,87,1020,5,355,0.06,1,582,0,0,0.6399272014559709,0
4194204,564,8442,1716,Las Palmas de Gran Canaria,31250,1,20.1,13,63,1023,10,25,10.56,0,1356,0,0,0.613152,1
4772378,384,8557,7224,Udine,25000,1,7.6,38,61,1017,8,200,3.97,0,465,0,0,0.64,1
2020390,82,8026,1610,Hamburg,57000,1,5.0,88,65,1020,10,80,1.89,0,346,0,0,0.8015964912280702,1
2020385,82,8026,2063,Freiburg im Breisgau,74649,1,4.9,90,66,1019,10,310,1.47,0,303,1,0,0.3215046417232649,0
2020383,82,8026,1946,Cologne,50000,1,5.6,47,58,1015,10,110,2.11,0,253,0,0,0.968,0
2020391,82,8026,80,Wolfsburg,30000,1,4.8,84,58,1019,10,93,2.69,0,472,0,0,1.0,1
4194201,564,8442,9242,Eibar,7083,1,11.2,74,71,1027,18,344,5.58,0,429,0,0,0.9543978540166596,1
1726423,301,6405,131,Paris,47929,1,8.3,2,63,1022,26,354,2.08,0,406,0,0,0.9818481503891172,0
4772372,384,8557,443,Verona,42160,1,5.0,88,86,1019,5,250,1.53,1,706,0,0,0.1185958254269449,0
2020387,82,8026,2138,Gelsenkirchen,62271,1,3.4,0,66,1017,10,55,2.03,1,288,0,0,0.9754299754299754,0
4194205,564,8442,1747,Vitoria-Gasteiz,19840,1,6.2,50,81,1021,10,333,2.47,1,468,0,0,0.9804939516129032,0
1726417,301,6405,633,Caen,21215,1,3.8,0,85,1025,19,200,2.08,1,154,0,0,0.7580956870139053,0
1726424,301,6405,4588,Troyes,20400,1,4.9,100,86,1024,15,254,0.53,1,176,0,0,0.5557352941176471,0
1726421,301,6405,126,Montpellier,22000,1,10.6,0,56,1021,57,297,4.53,1,769,0,0,0.4516363636363636,0
1726416,301,6405,251,Angers,17835,1,5.1,0,80,1026,17,259,0.86,1,438,0,0,0.6260723296888141,1
1726415,301,6405,294548,Amiens,12097,1,4.4,0,78,1024,13,322,0.31,1,703,0,0,0.7216665288914607,0
4194202,564,8442,9233,Málaga,28963,1,16.7,0,57,1021,10,283,6.58,1,469,0,0,0.7296896039774885,1
4772376,384,8557,86,Genova,36599,1,7.2,100,82,1021,10,6,1.25,1,119,0,0,0.6182955818464986,0
4194203,564,8442,133,San Sebastián,32076,1,9.0,73,98,1026,10,221,3.19,0,444,0,0,0.5670594837261503,0
4772377,384,8557,142,Torino,27994,1,3.8,100,91,1023,0,213,0.44,0,8,0,0,0.928770450810888,1
4772380,384,8557,5515,Bologna,36532,1,4.8,62,89,1020,3,262,1.86,0,58,0,0,0.4453903427132377,0
1726422,301,6405,51,Nice,36178,1,14.1,16,65,1014,32,189,5.78,0,787,0,0,0.5795234673005694,0
4772381,384,8557,339714,Napoli,54726,1,11.8,88,87,1024,5,6,0.08,0,470,1,0,0.6395497569710924,0
4772373,384,8557,106,Benevento,12847,1,6.5,69,95,1015,3,359,3.14,0,156,0,0,0.7910796294854829,0
2020389,82,8026,2165,Augsburg,30660,1,-0.4,55,92,1017,4,38,3.06,0,133,0,0,0.9787018917155904,1
4194207,564,8442,140808,Madrid,67829,1,13.7,11,33,1019,27,38,2.78,0,319,0,0,0.8849017381945775,0
1726418,301,6405,184,Villeneuve d'Ascq,50186,1,7.8,47,66,1023,14,170,4.06,0,559,0,0,0.7875303869605069,0
4772374,384,8557,193,Bergamo,26393,1,5.0,88,93,1021,5,180,2.61,1,249,0,0,0.6830977910809685,0
2020386,82,8026,180,Mönchengladbach,54057,1,4.0,0,65,1025,10,123,2.03,1,82,0,0,0.9992785393196072,1
4194206,564,8442,89,Cornella de Llobregat,40500,1,11.6,0,74,1020,10,16,0.81,1,241,0,0,0.4861234567901235,0
4772379,384,8557,1721,Milano,80018,1,6.0,90,81,1021,9,121,3.11,1,119,0,0,0.582293983853633,0
4194200,564,8442,68,Sevilla,60721,1,15.4,0,73,1022,10,230,1.42,1,397,0,0,0.8808484708749856,1
1726419,301,6405,329348,Marseille,67000,1,6.2,8,61,1017,32,3,2.72,1,510,0,0,0.7057761194029851,0
2020388,82,8026,2169,Frankfurt am Main,51500,1,2.0,88,64,1024,10,100,2.61,1,298,0,0,0.8757281553398059,0
4772375,384,8557,7189,Roma,72698,1,7.7,70,91,1016,10,22,2.25,1,407,0,0,0.2475996588626922,0
4194198,564,8442,9351,Getafe,17393,1,10.9,1,57,1017,10,12,6.19,1,470,0,0,0.4810555970792847,0
1726404,301,6405,4588,Troyes,20400,1,1.8,56,91,1021,13,21,7.49,1,131,0,0,0.578578431372549,0
4194127,564,8442,293,Leganés,11454,1,8.5,0,46,1020,9,23,1.97,1,14,0,0,0.997293521913742,1
2020398,82,8026,262,Mainz,34000,1,-1.0,0,50,1013,10,30,8.81,1,324,0,0,0.7403823529411765,0
1726433,301,6405,182,Strasbourg,29200,1,1.0,98,58,1016,10,37,6.69,1,628,0,0,0.7981164383561644,0
4194214,564,8442,309970,La Coruña,34600,1,8.1,0,70,1006,14,331,1.53,1,880,1,0,0.5210404624277457,0
4194217,564,8442,9239,Vigo,31800,1,15.3,0,23,1007,16,181,0.53,0,524,0,0,0.4837421383647798,0
1711077,8,6397,117,Leicester,32312,1,4.1,0,61,1010,10,97,6.39,0,81,0,0,0.9831950977964844,0
2020392,82,8026,53,Munich,75000,1,0.0,0,46,1023,10,70,7.19,0,491,0,0,1.0,0
2020395,82,8026,1618,Sinsheim,30164,1,3.4,0,35,1015,10,46,5.33,0,476,0,0,0.9995358705741944,0
2020400,82,8026,1945,Stuttgart,60449,1,2.0,0,40,1027,10,50,9.31,0,148,0,0,0.9167728167546196,0
2020399,82,8026,1531,Hannover,49000,1,2.6,45,33,1038,9,97,2.97,0,266,0,0,0.8775510204081632,1
1711072,8,6397,146,Bournemouth,11700,1,6.6,0,48,1019,14,61,6.28,0,472,0,0,0.9237606837606838,0
1711081,8,6397,119,West Bromwich,26445,1,5.4,0,44,1023,31,80,5.28,0,128,0,0,0.9801474758933636,1
1711078,8,6397,230,Liverpool,54074,1,6.7,7,42,1023,26,121,5.31,0,290,0,0,0.9848725820172356,0
1711075,8,6397,200,Burnley,21401,1,4.8,0,50,1024,30,111,7.14,0,326,0,0,0.9804214756319798,0
1711074,8,6397,480,Falmer,30750,1,4.7,0,47,1020,22,60,7.47,0,283,0,1,0.9926178861788618,0
4194216,564,8442,2020,Madrid,81044,1,11.3,0,22,1005,22,192,1.72,0,278,0,0,0.9276565816099896,0
1726434,301,6405,18207,Toulouse,33150,0,7.3,41,54,1010,12,349,2.42,0,483,1,1,0.3977073906485671,0
4772385,384,8557,5515,Bologna,36532,1,6.0,62,74,1022,10,232,1.86,1,188,0,0,0.4484561480345998,0
2020396,82,8026,2172,Bremen,42100,1,-1.0,26,54,1029,10,80,5.67,1,91,0,0,1.0,0
1711080,8,6397,19,Watford,22200,1,3.3,8,60,1007,10,78,5.36,1,264,0,0,0.9202702702702704,0
4194212,564,8442,293,Leganés,11454,1,9.9,0,22,1020,10,196,2.31,1,1728,0,0,0.8141260694953728,0
1726426,301,6405,4478,Dijon,16098,1,-0.1,0,73,1014,8,351,3.19,1,455,0,0,0.6537458069325383,0
1726427,301,6405,1715,Guingamp,18378,1,3.4,42,75,1016,7,74,4.78,1,687,0,0,0.7861029491783654,0
1726432,301,6405,135,Rennes,29778,1,3.0,0,65,1016,7,70,4.89,1,432,0,0,0.5888911276781517,0
1726428,301,6405,184,Villeneuve d'Ascq,50186,1,1.8,1,56,1022,17,51,8.67,1,443,0,0,0.5704578966245567,1
1726430,301,6405,6162,Nantes,37473,1,3.8,0,65,1014,7,50,4.06,1,405,0,0,0.5024951298268087,1
4194211,564,8442,9236,Barcelona,98787,1,9.4,25,70,1023,10,115,0.0,1,87,0,0,0.8646583052425927,0
4772383,384,8557,1721,Milano,80018,1,8.0,90,71,1021,9,159,1.14,1,667,0,0,0.5893299007723263,0
4194213,564,8442,2028,Villarreal,23500,1,15.0,0,34,1010,19,203,1.5,0,311,0,0,0.6861702127659575,0
4772389,384,8557,7339,Crotone,16108,1,5.4,40,81,1016,7,220,10.29,0,771,0,0,0.5338962006456419,1
1711076,8,6397,201,London,25073,1,3.3,0,51,1028,39,64,6.08,0,7,0,0,1.0,1
4772386,384,8557,1613,Reggio nell'Emilia,21584,1,-0.5,65,62,1014,8,88,5.75,0,342,0,0,0.2779836916234247,1
4772384,384,8557,7223,Firenze,47300,1,1.3,88,73,1024,7,32,6.19,0,186,0,0,0.4487315010570824,0
4772391,384,8557,86,Genova,36599,1,2.2,88,80,1021,6,327,2.33,0,381,0,0,0.4854504221426814,0
4772390,384,8557,443,Verona,42160,1,0.9,88,40,1014,9,62,6.61,0,264,0,0,0.3871916508538899,0
1726425,301,6405,2081,Bordeaux,42115,1,7.8,0,50,1013,9,19,4.0,0,633,0,0,0.5467648106375401,0
1711079,8,6397,206,Manchester,75635,1,4.8,0,49,1029,30,109,5.86,0,263,0,0,0.992397699477755,0
2020397,82,8026,1947,Leverkusen,30210,1,1.0,0,22,1021,10,120,4.61,0,58,0,0,1.0,1
4194208,564,8442,9162,Bilbao,53289,1,11.8,0,61,1014,10,296,3.5,0,736,0,0,0.704047739683612,0
1726429,301,6405,6161,Décines-Charpieu,59186,1,2.9,4,41,1014,17,340,7.25,0,56,0,0,0.9811272936167336,0
2020394,82,8026,2171,Leipzig,42558,1,-4.0,27,49,1027,10,60,3.61,1,386,0,0,0.7470510832275953,1
4194215,564,8442,9240,Valencia,54000,1,13.6,0,58,1021,10,92,2.47,1,446,0,0,0.6887962962962964,0
4194209,564,8442,177,Sevilla,45500,1,14.9,0,67,1022,10,172,0.89,1,388,0,0,0.8326153846153846,1
4772387,384,8557,7189,Roma,72698,1,5.3,82,86,1016,8,30,4.78,1,476,0,0,0.5851192605023522,1
1726431,301,6405,131,Paris,47929,1,0.1,0,43,1023,27,44,5.19,1,665,0,0,0.9908406184147384,0
2020393,82,8026,2166,Dortmund,81365,1,-4.7,82,79,1016,10,18,0.92,1,430,0,0,0.6673631168192712,0
4772388,384,8557,160319,Cagliari,16233,1,7.4,8,62,1025,10,1,1.58,1,468,0,0,0.9856465225158628,1
4194210,564,8442,2015,Valencia,26354,1,11.0,1,70,1004,10,56,0.39,1,545,0,0,1.0,1
4194219,564,8442,89,Cornella de Llobregat,40500,1,2.6,37,88,1010,10,58,2.33,1,496,0,0,0.4890123456790123,0
4194223,564,8442,9345,Girona,14286,1,3.6,88,58,1025,10,8,1.08,1,957,0,0,0.4474310513789724,0
4194226,564,8442,9233,Málaga,28963,1,13.6,88,93,1021,5,188,4.14,1,155,0,0,0.7220246521423885,1
4194221,564,8442,9351,Getafe,17393,1,9.2,98,93,1022,4,211,6.69,1,515,0,0,0.6152475133674467,0
4194222,564,8442,9162,Bilbao,53289,1,7.8,50,71,1021,10,167,5.58,1,473,0,0,0.6675111186173507,0
4194225,564,8442,9242,Eibar,7083,1,5.0,56,82,1013,10,32,3.97,1,410,0,0,0.5726387124099958,0
4194220,564,8442,140808,Madrid,67829,1,9.7,88,95,1021,10,186,4.06,1,17,0,0,0.5164899969039791,0
4194224,564,8442,68,Sevilla,60721,1,14.8,40,72,1016,10,248,5.25,1,743,0,0,0.6634936842278618,0
1711073,8,6397,204,London,60272,1,0.9,99,64,1011,7,89,14.19,1,257,0,0,0.9692726307406424,1
4194227,564,8442,1716,Las Palmas de Gran Canaria,31250,1,19.6,17,70,1011,12,215,4.36,1,2171,0,0,0.760896,0
4194218,564,8442,1747,Vitoria-Gasteiz,19840,1,9.1,88,71,1022,10,259,13.31,1,419,0,0,0.8473790322580645,0
1726442,301,6405,51,Nice,36178,1,11.9,16,51,996,32,297,4.67,1,829,0,0,0.5615014649787163,0
2020404,82,8026,180,Mönchengladbach,54057,1,-0.1,100,54,1015,9,154,7.19,1,269,0,0,0.9658508611280684,0
1726440,301,6405,4451,Monaco,18523,1,-1.9,20,88,1018,10,88,2.0,1,649,0,1,0.4005290719645846,0
4194229,564,8442,2028,Villarreal,23500,1,20.0,0,32,1000,19,260,4.67,0,333,0,0,0.6187234042553191,1
1711083,8,6397,200,Burnley,21401,1,-0.9,88,90,1016,4,321,1.39,0,62,0,0,0.9720106537077706,0
4772392,384,8557,7316,Ferrara,17900,1,1.1,100,92,1015,1,31,3.5,0,45,0,0,0.7262569832402235,0
